zone,technology,measure,costs,value,unit
DK2,must_run,retired_charge_capacity,,0.0,MW
DK2,must_run,retired_energy_capacity,,0.0,MW
DK2,solar,capacity,,8802.707516,MW
DK2,solar,capacity_factor,,0.1202652427024219,
DK2,solar,capture_price,,31.12830231989961,EUR/MWh
DK2,solar,capture_rate,,0.3145039156964719,
DK2,solar,charge_capacity,,0.0,MW
DK2,solar,costs,fixed_costs,0.0,EUR
DK2,solar,costs,investment_costs,0.0,EUR
DK2,solar,costs,variable_costs,0.0,EUR
DK2,solar,curtail,,713991.7784616285,MWh
DK2,solar,energy_capacity,,0.0,MW
DK2,solar,generation,,9273859.461247517,MWh
DK2,solar,new_capacity,,0.0,MW
DK2,solar,new_charge_capacity,,0.0,MW
DK2,solar,new_energy_capacity,,0.0,MW
DK2,solar,retired_capacity,,0.0,MW
DK2,solar,retired_charge_capacity,,0.0,MW
DK2,solar,retired_energy_capacity,,0.0,MW
DK2,solar_existing,capacity,,0.0,MW
DK2,solar_existing,capacity_factor,,0.0,
DK2,solar_existing,capture_price,,,EUR/MWh
DK2,solar_existing,capture_rate,,,
DK2,solar_existing,charge_capacity,,0.0,MW
DK2,solar_existing,costs,fixed_costs,0.0,EUR
DK2,solar_existing,costs,investment_costs,0.0,EUR
DK2,solar_existing,costs,variable_costs,0.0,EUR
DK2,solar_existing,curtail,,0.0,MWh
DK2,solar_existing,energy_capacity,,0.0,MW
DK2,solar_existing,generation,,0.0,MWh
DK2,solar_existing,new_capacity,,0.0,MW
DK2,solar_existing,new_charge_capacity,,0.0,MW
DK2,solar_existing,new_energy_capacity,,0.0,MW
DK2,solar_existing,retired_capacity,,0.0,MW
DK2,solar_existing,retired_charge_capacity,,0.0,MW
DK2,solar_existing,retired_energy_capacity,,0.0,MW
DK2,wind_offshore,capacity,,5097.576938,MW
DK2,wind_offshore,capacity_factor,,0.4520704671751708,
DK2,wind_offshore,capture_price,,49.979053164204856,EUR/MWh
DK2,wind_offshore,capture_rate,,0.5049619398259321,
DK2,wind_offshore,charge_capacity,,0.0,MW
DK2,wind_offshore,costs,fixed_costs,0.0,EUR
DK2,wind_offshore,costs,investment_costs,0.0,EUR
DK2,wind_offshore,costs,variable_costs,0.0,EUR
DK2,wind_offshore,curtail,,1057632.0478600294,MWh
DK2,wind_offshore,energy_capacity,,0.0,MW
DK2,wind_offshore,generation,,20187104.53332976,MWh
DK2,wind_offshore,new_capacity,,0.0,MW
DK2,wind_offshore,new_charge_capacity,,0.0,MW
DK2,wind_offshore,new_energy_capacity,,0.0,MW
DK2,wind_offshore,retired_capacity,,0.0,MW
DK2,wind_offshore,retired_charge_capacity,,0.0,MW
DK2,wind_offshore,retired_energy_capacity,,0.0,MW
DK2,wind_offshore_existing,capacity,,0.0,MW
DK2,wind_offshore_existing,capacity_factor,,0.0,
DK2,wind_offshore_existing,capture_price,,,EUR/MWh
DK2,wind_offshore_existing,capture_rate,,,
DK2,wind_offshore_existing,charge_capacity,,0.0,MW
DK2,wind_offshore_existing,costs,fixed_costs,0.0,EUR
DK2,wind_offshore_existing,costs,investment_costs,0.0,EUR
DK2,wind_offshore_existing,costs,variable_costs,0.0,EUR
DK2,wind_offshore_existing,curtail,,0.0,MWh
DK2,wind_offshore_existing,energy_capacity,,0.0,MW
DK2,wind_offshore_existing,generation,,0.0,MWh
DK2,wind_offshore_existing,new_capacity,,0.0,MW
DK2,wind_offshore_existing,new_charge_capacity,,0.0,MW
DK2,wind_offshore_existing,new_energy_capacity,,0.0,MW
DK2,wind_offshore_existing,retired_capacity,,0.0,MW
DK2,wind_offshore_existing,retired_charge_capacity,,0.0,MW
DK2,wind_offshore_existing,retired_energy_capacity,,0.0,MW
DK2,wind_onshore,capacity,,349.815805,MW
DK2,wind_onshore,capacity_factor,,0.3634668302614813,
DK2,wind_onshore,capture_price,,53.56792110236605,EUR/MWh
DK2,wind_onshore,capture_rate,,0.541221964798372,
DK2,wind_onshore,charge_capacity,,0.0,MW
DK2,wind_onshore,costs,fixed_costs,0.0,EUR
DK2,wind_onshore,costs,investment_costs,0.0,EUR
DK2,wind_onshore,costs,variable_costs,0.0,EUR
DK2,wind_onshore,curtail,,219595.67063940677,MWh
DK2,wind_onshore,energy_capacity,,0.0,MW
DK2,wind_onshore,generation,,1113802.8303319733,MWh
DK2,wind_onshore,new_capacity,,0.0,MW
DK2,wind_onshore,new_charge_capacity,,0.0,MW
DK2,wind_onshore,new_energy_capacity,,0.0,MW
DK2,wind_onshore,retired_capacity,,0.0,MW
DK2,wind_onshore,retired_charge_capacity,,0.0,MW
DK2,wind_onshore,retired_energy_capacity,,0.0,MW
DK2,wind_onshore_existing,capacity,,0.0,MW
DK2,wind_onshore_existing,capacity_factor,,0.0,
DK2,wind_onshore_existing,capture_price,,,EUR/MWh
DK2,wind_onshore_existing,capture_rate,,,
DK2,wind_onshore_existing,charge_capacity,,0.0,MW
DK2,wind_onshore_existing,costs,fixed_costs,0.0,EUR
DK2,wind_onshore_existing,costs,investment_costs,0.0,EUR
DK2,wind_onshore_existing,costs,variable_costs,0.0,EUR
DK2,wind_onshore_existing,curtail,,0.0,MWh
DK2,wind_onshore_existing,energy_capacity,,0.0,MW
DK2,wind_onshore_existing,generation,,0.0,MWh
DK2,wind_onshore_existing,new_capacity,,0.0,MW
DK2,wind_onshore_existing,new_charge_capacity,,0.0,MW
DK2,wind_onshore_existing,new_energy_capacity,,0.0,MW
DK2,wind_onshore_existing,retired_capacity,,0.0,MW
DK2,wind_onshore_existing,retired_charge_capacity,,0.0,MW
DK2,wind_onshore_existing,retired_energy_capacity,,0.0,MW
DK2,,net_export,,2636970.022826127,MWh
DK2,,prices,,98.97588159106284,EUR/MWh
DK2,,zone_costs,import_costs,1365437022.935056,EUR
DK2,,zone_costs,fixed_costs,0.0,EUR
DK2,,zone_costs,investment_costs,0.0,EUR
DK2,,zone_costs,variable_costs,205173317.6488545,EUR
DK2,,zone_demand,,34805980.19811238,MWh
ES,EV_baseload,demand,,13073192.19,MWh
ES,EV_baseload,demand_capture_price,,51.16577250121973,EUR/MWh
ES,EV_baseload,demand_capture_rate,,1.1212878166068987,
ES,EV_baseload,demand_curtail,,1.0,
ES,EV_flexload,demand,,13073193.230984025,MWh
ES,EV_flexload,demand_capture_price,,14.91091036750318,EUR/MWh
ES,EV_flexload,demand_capture_rate,,0.3267696608939158,
ES,EV_flexload,demand_curtail,,1.0000000796273785,
ES,baseload,demand,,312522392.79999995,MWh
ES,baseload,demand_capture_price,,44.43737772451616,EUR/MWh
ES,baseload,demand_capture_rate,,0.9738363716343956,
ES,baseload,demand_curtail,,1.0,
ES,battery,capacity,,24000.0,MW
ES,battery,capacity_factor,,0.0,
ES,battery,capture_price,,74.16773583869737,EUR/MWh
ES,battery,capture_rate,,1.62537130811946,
ES,battery,charge_capacity,,0.0,MW
ES,battery,costs,fixed_costs,0.0,EUR
ES,battery,costs,investment_costs,0.0,EUR
ES,battery,costs,variable_costs,1186178135.400327,EUR
ES,battery,curtail,,0.0,MWh
ES,battery,demand,,29288349.022230312,MWh
ES,battery,demand_capture_price,,3.932488174881192,EUR/MWh
ES,battery,demand_capture_rate,,0.0861797030297913,
ES,battery,demand_curtail,,inf,
ES,battery,energy_capacity,,96000.0,MW
ES,battery,generation,,23723562.708006557,MWh
ES,battery,new_capacity,,0.0,MW
ES,battery,new_charge_capacity,,0.0,MW
ES,battery,new_energy_capacity,,0.0,MW
ES,battery,retired_capacity,,0.0,MW
ES,battery,retired_charge_capacity,,0.0,MW
ES,battery,retired_energy_capacity,,0.0,MW
ES,coal_hard,capacity,,0.0,MW
ES,coal_hard,capacity_factor,,0.0,
ES,coal_hard,capture_price,,,EUR/MWh
ES,coal_hard,capture_rate,,,
ES,coal_hard,charge_capacity,,0.0,MW
ES,coal_hard,costs,fixed_costs,0.0,EUR
ES,coal_hard,costs,investment_costs,0.0,EUR
ES,coal_hard,costs,variable_costs,0.0,EUR
ES,coal_hard,curtail,,0.0,MWh
ES,coal_hard,energy_capacity,,0.0,MW
ES,coal_hard,generation,,0.0,MWh
ES,coal_hard,new_capacity,,0.0,MW
ES,coal_hard,new_charge_capacity,,0.0,MW
ES,coal_hard,new_energy_capacity,,0.0,MW
ES,coal_hard,retired_capacity,,0.0,MW
ES,coal_hard,retired_charge_capacity,,0.0,MW
ES,coal_hard,retired_energy_capacity,,0.0,MW
ES,electrolyser_flexload,demand,,65126313.2347602,MWh
ES,electrolyser_flexload,demand_capture_price,,35.05376978091798,EUR/MWh
ES,electrolyser_flexload,demand_capture_rate,,0.768196453606743,
ES,electrolyser_flexload,demand_curtail,,0.985238452677642,
ES,flexload,demand,,0.0,MWh
ES,flexload,demand_capture_price,,,EUR/MWh
ES,flexload,demand_capture_rate,,,
ES,flexload,demand_curtail,,,
ES,gas_CC,capacity,,38.64063871,MW
ES,gas_CC,capacity_factor,,0.2577168949771667,
ES,gas_CC,capture_price,,51.83553025404038,EUR/MWh
ES,gas_CC,capture_rate,,1.1359654257116554,
ES,gas_CC,charge_capacity,,0.0,MW
ES,gas_CC,costs,fixed_costs,0.0,EUR
ES,gas_CC,costs,investment_costs,0.0,EUR
ES,gas_CC,costs,variable_costs,13781996.894435858,EUR
ES,gas_CC,curtail,,0.0,MWh
ES,gas_CC,energy_capacity,,0.0,MW
ES,gas_CC,generation,,87235.105951696,MWh
ES,gas_CC,new_capacity,,0.0,MW
ES,gas_CC,new_charge_capacity,,0.0,MW
ES,gas_CC,new_energy_capacity,,0.0,MW
ES,gas_CC,retired_capacity,,0.0,MW
ES,gas_CC,retired_charge_capacity,,0.0,MW
ES,gas_CC,retired_energy_capacity,,0.0,MW
ES,gas_CC_CCS,capacity,,16180.44781,MW
ES,gas_CC_CCS,capacity_factor,,0.471994073728583,
ES,gas_CC_CCS,capture_price,,62.95065310721829,EUR/MWh
ES,gas_CC_CCS,capture_rate,,1.3795511516001913,
ES,gas_CC_CCS,charge_capacity,,0.0,MW
ES,gas_CC_CCS,costs,fixed_costs,0.0,EUR
ES,gas_CC_CCS,costs,investment_costs,0.0,EUR
ES,gas_CC_CCS,costs,variable_costs,4620762428.284795,EUR
ES,gas_CC_CCS,curtail,,0.0,MWh
ES,gas_CC_CCS,energy_capacity,,0.0,MW
ES,gas_CC_CCS,generation,,66900781.17496753,MWh
ES,gas_CC_CCS,new_capacity,,0.0,MW
ES,gas_CC_CCS,new_charge_capacity,,0.0,MW
ES,gas_CC_CCS,new_energy_capacity,,0.0,MW
ES,gas_CC_CCS,retired_capacity,,0.0,MW
ES,gas_CC_CCS,retired_charge_capacity,,0.0,MW
ES,gas_CC_CCS,retired_energy_capacity,,0.0,MW
ES,gas_OC,capacity,,2660.909488,MW
ES,gas_OC,capacity_factor,,0.004489485576534,
ES,gas_OC,capture_price,,264.144698,EUR/MWh
ES,gas_OC,capture_rate,,5.788678978347254,
ES,gas_OC,charge_capacity,,0.0,MW
ES,gas_OC,costs,fixed_costs,0.0,EUR
ES,gas_OC,costs,investment_costs,0.0,EUR
ES,gas_OC,costs,variable_costs,27642205.20567291,EUR
ES,gas_OC,curtail,,0.0,MWh
ES,gas_OC,energy_capacity,,0.0,MW
ES,gas_OC,generation,,104647.9653575061,MWh
ES,gas_OC,new_capacity,,0.0,MW
ES,gas_OC,new_charge_capacity,,0.0,MW
ES,gas_OC,new_energy_capacity,,0.0,MW
ES,gas_OC,retired_capacity,,0.0,MW
ES,gas_OC,retired_charge_capacity,,0.0,MW
ES,gas_OC,retired_energy_capacity,,0.0,MW
ES,hydro,capacity,,8000.0,MW
ES,hydro,capacity_factor,,0.4504387472602738,
ES,hydro,capture_price,,44.23682558470976,EUR/MWh
ES,hydro,capture_rate,,0.9694413110310596,
ES,hydro,charge_capacity,,0.0,MW
ES,hydro,costs,fixed_costs,0.0,EUR
ES,hydro,costs,investment_costs,0.0,EUR
ES,hydro,costs,variable_costs,0.0,EUR
ES,hydro,curtail,,0.0,MWh
ES,hydro,energy_capacity,,0.0,MW
ES,hydro,generation,,31566747.408,MWh
ES,hydro,new_capacity,,0.0,MW
ES,hydro,new_charge_capacity,,0.0,MW
ES,hydro,new_energy_capacity,,0.0,MW
ES,hydro,retired_capacity,,0.0,MW
ES,hydro,retired_charge_capacity,,0.0,MW
ES,hydro,retired_energy_capacity,,0.0,MW
ES,hydro_pumped,capacity,,9500.0,MW
ES,hydro_pumped,capacity_factor,,0.0,
ES,hydro_pumped,capture_price,,70.95850642367343,EUR/MWh
ES,hydro_pumped,capture_rate,,1.555041678215464,
ES,hydro_pumped,charge_capacity,,0.0,MW
ES,hydro_pumped,costs,fixed_costs,0.0,EUR
ES,hydro_pumped,costs,investment_costs,0.0,EUR
ES,hydro_pumped,costs,variable_costs,203245469.30942816,EUR
ES,hydro_pumped,curtail,,0.0,MWh
ES,hydro_pumped,demand,,25092033.248077556,MWh
ES,hydro_pumped,demand_capture_price,,7.160324506592265,EUR/MWh
ES,hydro_pumped,demand_capture_rate,,0.1569170998444773,
ES,hydro_pumped,demand_curtail,,inf,
ES,hydro_pumped,energy_capacity,,76000.0,MW
ES,hydro_pumped,generation,,20324546.93094282,MWh
ES,hydro_pumped,new_capacity,,0.0,MW
ES,hydro_pumped,new_charge_capacity,,0.0,MW
ES,hydro_pumped,new_energy_capacity,,0.0,MW
ES,hydro_pumped,retired_capacity,,0.0,MW
ES,hydro_pumped,retired_charge_capacity,,0.0,MW
ES,hydro_pumped,retired_energy_capacity,,0.0,MW
ES,ladder_load,demand,,8541000.0,MWh
ES,ladder_load,demand_capture_price,,45.631256973834965,EUR/MWh
ES,ladder_load,demand_capture_rate,,1.0,
ES,ladder_load,demand_curtail,,1.0,
ES,solar,capacity,,119938.828,MW
ES,solar,capacity_factor,,0.158765456121353,
ES,solar,capture_price,,11.928279625747392,EUR/MWh
ES,solar,capture_rate,,0.2614058962387796,
ES,solar,charge_capacity,,0.0,MW
ES,solar,costs,fixed_costs,0.0,EUR
ES,solar,costs,investment_costs,0.0,EUR
ES,solar,costs,variable_costs,0.0,EUR
ES,solar,curtail,,18955924.49835143,MWh
ES,solar,energy_capacity,,0.0,MW
ES,solar,generation,,166809170.35054457,MWh
ES,solar,new_capacity,,0.0,MW
ES,solar,new_charge_capacity,,0.0,MW
ES,solar,new_energy_capacity,,0.0,MW
ES,solar,retired_capacity,,0.0,MW
ES,solar,retired_charge_capacity,,0.0,MW
ES,solar,retired_energy_capacity,,0.0,MW
ES,solar_existing,capacity,,0.0,MW
ES,solar_existing,capacity_factor,,0.0,
ES,solar_existing,capture_price,,,EUR/MWh
ES,solar_existing,capture_rate,,,
ES,solar_existing,charge_capacity,,0.0,MW
ES,solar_existing,costs,fixed_costs,0.0,EUR
ES,solar_existing,costs,investment_costs,0.0,EUR
ES,solar_existing,costs,variable_costs,0.0,EUR
ES,solar_existing,curtail,,0.0,MWh
ES,solar_existing,energy_capacity,,0.0,MW
ES,solar_existing,generation,,0.0,MWh
ES,solar_existing,new_capacity,,0.0,MW
ES,solar_existing,new_charge_capacity,,0.0,MW
ES,solar_existing,new_energy_capacity,,0.0,MW
ES,solar_existing,retired_capacity,,0.0,MW
ES,solar_existing,retired_charge_capacity,,0.0,MW
ES,solar_existing,retired_energy_capacity,,0.0,MW
ES,wind_offshore,capacity,,1798.049629,MW
ES,wind_offshore,capacity_factor,,0.3120309396283313,
ES,wind_offshore,capture_price,,53.874692256276845,EUR/MWh
ES,wind_offshore,capture_rate,,1.1806532589529295,
ES,wind_offshore,charge_capacity,,0.0,MW
ES,wind_offshore,costs,fixed_costs,0.0,EUR
ES,wind_offshore,costs,investment_costs,0.0,EUR
ES,wind_offshore,costs,variable_costs,0.0,EUR
ES,wind_offshore,curtail,,1656656.3443255352,MWh
ES,wind_offshore,energy_capacity,,0.0,MW
ES,wind_offshore,generation,,4914772.729460731,MWh
ES,wind_offshore,new_capacity,,0.0,MW
ES,wind_offshore,new_charge_capacity,,0.0,MW
ES,wind_offshore,new_energy_capacity,,0.0,MW
ES,wind_offshore,retired_capacity,,0.0,MW
ES,wind_offshore,retired_charge_capacity,,0.0,MW
ES,wind_offshore,retired_energy_capacity,,0.0,MW
ES,wind_offshore_existing,capacity,,1.0,MW
ES,wind_offshore_existing,capacity_factor,,0.2401810502283103,
ES,wind_offshore_existing,capture_price,,51.38647523581492,EUR/MWh
ES,wind_offshore_existing,capture_rate,,1.1261244735221738,
ES,wind_offshore_existing,charge_capacity,,0.0,MW
ES,wind_offshore_existing,costs,fixed_costs,0.0,EUR
ES,wind_offshore_existing,costs,investment_costs,0.0,EUR
ES,wind_offshore_existing,costs,variable_costs,0.0,EUR
ES,wind_offshore_existing,curtail,,887.931,MWh
ES,wind_offshore_existing,energy_capacity,,0.0,MW
ES,wind_offshore_existing,generation,,2103.986,MWh
ES,wind_offshore_existing,new_capacity,,0.0,MW
ES,wind_offshore_existing,new_charge_capacity,,0.0,MW
ES,wind_offshore_existing,new_energy_capacity,,0.0,MW
ES,wind_offshore_existing,retired_capacity,,0.0,MW
ES,wind_offshore_existing,retired_charge_capacity,,0.0,MW
ES,wind_offshore_existing,retired_energy_capacity,,0.0,MW
ES,wind_onshore,capacity,,54141.0,MW
ES,wind_onshore,capacity_factor,,0.295932685959583,
ES,wind_onshore,capture_price,,42.89801023227575,EUR/MWh
ES,wind_onshore,capture_rate,,0.9401014365410432,
ES,wind_onshore,charge_capacity,,0.0,MW
ES,wind_onshore,costs,fixed_costs,0.0,EUR
ES,wind_onshore,costs,investment_costs,0.0,EUR
ES,wind_onshore,costs,variable_costs,0.0,EUR
ES,wind_onshore,curtail,,22135692.46028912,MWh
ES,wind_onshore,energy_capacity,,0.0,MW
ES,wind_onshore,generation,,140353521.98271087,MWh
ES,wind_onshore,new_capacity,,0.0,MW
ES,wind_onshore,new_charge_capacity,,0.0,MW
ES,wind_onshore,new_energy_capacity,,0.0,MW
ES,wind_onshore,retired_capacity,,0.0,MW
ES,wind_onshore,retired_charge_capacity,,0.0,MW
ES,wind_onshore,retired_energy_capacity,,0.0,MW
ES,wind_onshore_existing,capacity,,459.0,MW
ES,wind_onshore_existing,capacity_factor,,0.1514231374234702,
ES,wind_onshore_existing,capture_price,,50.55255724713489,EUR/MWh
ES,wind_onshore_existing,capture_rate,,1.107849325214114,
ES,wind_onshore_existing,charge_capacity,,0.0,MW
ES,wind_onshore_existing,costs,fixed_costs,0.0,EUR
ES,wind_onshore_existing,costs,investment_costs,0.0,EUR
ES,wind_onshore_existing,costs,variable_costs,0.0,EUR
ES,wind_onshore_existing,curtail,,274937.4731222142,MWh
ES,wind_onshore_existing,energy_capacity,,0.0,MW
ES,wind_onshore_existing,generation,,608848.2078777858,MWh
ES,wind_onshore_existing,new_capacity,,0.0,MW
ES,wind_onshore_existing,new_charge_capacity,,0.0,MW
ES,wind_onshore_existing,new_energy_capacity,,0.0,MW
ES,wind_onshore_existing,retired_capacity,,0.0,MW
ES,wind_onshore_existing,retired_charge_capacity,,0.0,MW
ES,wind_onshore_existing,retired_energy_capacity,,0.0,MW
ES,,net_export,,-12501092.854590926,MWh
ES,,prices,,45.631256973834965,EUR/MWh
ES,,zone_costs,import_costs,560622024.7876546,EUR
ES,,zone_costs,fixed_costs,0.0,EUR
ES,,zone_costs,investment_costs,0.0,EUR
ES,,zone_costs,variable_costs,6051610235.094659,EUR
ES,,zone_demand,,467692241.6503688,MWh
FI,EV_baseload,demand,,4499999.999999999,MWh
FI,EV_baseload,demand_capture_price,,65.02591756898948,EUR/MWh
FI,EV_baseload,demand_capture_rate,,1.0121317652222592,
FI,EV_baseload,demand_curtail,,1.0,
FI,EV_flexload,demand,,4500000.356907332,MWh
FI,EV_flexload,demand_capture_price,,49.16929649487302,EUR/MWh
FI,EV_flexload,demand_capture_rate,,0.765322639289069,
FI,EV_flexload,demand_curtail,,1.0000000793127408,
FI,baseload,demand,,47952599.88505221,MWh
FI,baseload,demand_capture_price,,63.090434777026445,EUR/MWh
FI,baseload,demand_capture_rate,,0.9820058756074224,
FI,baseload,demand_curtail,,0.9990124976052542,
FI,battery,capacity,,8800.0,MW
FI,battery,capacity_factor,,0.0,
FI,battery,capture_price,,99.71231633232487,EUR/MWh
FI,battery,capture_rate,,1.5520273533512652,
FI,battery,charge_capacity,,0.0,MW
FI,battery,costs,fixed_costs,0.0,EUR
FI,battery,costs,investment_costs,0.0,EUR
FI,battery,costs,variable_costs,86305208.0323129,EUR
FI,battery,curtail,,0.0,MWh
FI,battery,demand,,2130992.7909213062,MWh
FI,battery,demand_capture_price,,4.6689401750580455,EUR/MWh
FI,battery,demand_capture_rate,,0.0726722949520089,
FI,battery,demand_curtail,,inf,
FI,battery,energy_capacity,,35200.0,MW
FI,battery,generation,,1726104.1606462584,MWh
FI,battery,new_capacity,,0.0,MW
FI,battery,new_charge_capacity,,0.0,MW
FI,battery,new_energy_capacity,,0.0,MW
FI,battery,retired_capacity,,0.0,MW
FI,battery,retired_charge_capacity,,0.0,MW
FI,battery,retired_energy_capacity,,0.0,MW
FI,coal_hard,capacity,,0.0,MW
FI,coal_hard,capacity_factor,,0.0,
FI,coal_hard,capture_price,,,EUR/MWh
FI,coal_hard,capture_rate,,,
FI,coal_hard,charge_capacity,,0.0,MW
FI,coal_hard,costs,fixed_costs,0.0,EUR
FI,coal_hard,costs,investment_costs,0.0,EUR
FI,coal_hard,costs,variable_costs,0.0,EUR
FI,coal_hard,curtail,,0.0,MWh
FI,coal_hard,energy_capacity,,0.0,MW
FI,coal_hard,generation,,0.0,MWh
FI,coal_hard,new_capacity,,0.0,MW
FI,coal_hard,new_charge_capacity,,0.0,MW
FI,coal_hard,new_energy_capacity,,0.0,MW
FI,coal_hard,retired_capacity,,0.0,MW
FI,coal_hard,retired_charge_capacity,,0.0,MW
FI,coal_hard,retired_energy_capacity,,0.0,MW
FI,electrolyser_flexload,demand,,22778614.602524426,MWh
FI,electrolyser_flexload,demand_capture_price,,61.51583955917336,EUR/MWh
FI,electrolyser_flexload,demand_capture_rate,,0.9574972197216314,
FI,electrolyser_flexload,demand_curtail,,0.9039132778779536,
FI,flexload,demand,,0.0,MWh
FI,flexload,demand_capture_price,,,EUR/MWh
FI,flexload,demand_capture_rate,,,
FI,flexload,demand_curtail,,,
FI,gas,capacity,,0.0,MW
FI,gas,capacity_factor,,0.0,
FI,gas,capture_price,,,EUR/MWh
FI,gas,capture_rate,,,
FI,gas,charge_capacity,,0.0,MW
FI,gas,costs,fixed_costs,0.0,EUR
FI,gas,costs,investment_costs,0.0,EUR
FI,gas,costs,variable_costs,0.0,EUR
FI,gas,curtail,,0.0,MWh
FI,gas,energy_capacity,,0.0,MW
FI,gas,generation,,0.0,MWh
FI,gas,new_capacity,,0.0,MW
FI,gas,new_charge_capacity,,0.0,MW
FI,gas,new_energy_capacity,,0.0,MW
FI,gas,retired_capacity,,0.0,MW
FI,gas,retired_charge_capacity,,0.0,MW
FI,gas,retired_energy_capacity,,0.0,MW
FI,gas_OC,capacity,,0.0,MW
FI,gas_OC,capacity_factor,,0.0,
FI,gas_OC,capture_price,,,EUR/MWh
FI,gas_OC,capture_rate,,,
FI,gas_OC,charge_capacity,,0.0,MW
FI,gas_OC,costs,fixed_costs,0.0,EUR
FI,gas_OC,costs,investment_costs,0.0,EUR
FI,gas_OC,costs,variable_costs,0.0,EUR
FI,gas_OC,curtail,,0.0,MWh
FI,gas_OC,energy_capacity,,0.0,MW
FI,gas_OC,generation,,0.0,MWh
FI,gas_OC,new_capacity,,0.0,MW
FI,gas_OC,new_charge_capacity,,0.0,MW
FI,gas_OC,new_energy_capacity,,0.0,MW
FI,gas_OC,retired_capacity,,0.0,MW
FI,gas_OC,retired_charge_capacity,,0.0,MW
FI,gas_OC,retired_energy_capacity,,0.0,MW
FI,hydro,capacity,,2400.0,MW
FI,hydro,capacity_factor,,0.6408794496575332,
FI,hydro,capture_price,,63.11037899312833,EUR/MWh
FI,hydro,capture_rate,,0.9823163083610664,
FI,hydro,charge_capacity,,0.0,MW
FI,hydro,costs,fixed_costs,0.0,EUR
FI,hydro,costs,investment_costs,0.0,EUR
FI,hydro,costs,variable_costs,0.0,EUR
FI,hydro,curtail,,0.0,MWh
FI,hydro,energy_capacity,,0.0,MW
FI,hydro,generation,,13473849.5496,MWh
FI,hydro,new_capacity,,0.0,MW
FI,hydro,new_charge_capacity,,0.0,MW
FI,hydro,new_energy_capacity,,0.0,MW
FI,hydro,retired_capacity,,0.0,MW
FI,hydro,retired_charge_capacity,,0.0,MW
FI,hydro,retired_energy_capacity,,0.0,MW
FI,hydrogen_storage,capacity,,0.0,MW
FI,hydrogen_storage,capacity_factor,,0.0,
FI,hydrogen_storage,capture_price,,,EUR/MWh
FI,hydrogen_storage,capture_rate,,,
FI,hydrogen_storage,charge_capacity,,0.0,MW
FI,hydrogen_storage,costs,fixed_costs,0.0,EUR
FI,hydrogen_storage,costs,investment_costs,0.0,EUR
FI,hydrogen_storage,costs,variable_costs,0.0,EUR
FI,hydrogen_storage,curtail,,0.0,MWh
FI,hydrogen_storage,demand,,0.0,MWh
FI,hydrogen_storage,demand_capture_price,,,EUR/MWh
FI,hydrogen_storage,demand_capture_rate,,,
FI,hydrogen_storage,demand_curtail,,,
FI,hydrogen_storage,energy_capacity,,0.0,MW
FI,hydrogen_storage,generation,,0.0,MWh
FI,hydrogen_storage,new_capacity,,0.0,MW
FI,hydrogen_storage,new_charge_capacity,,0.0,MW
FI,hydrogen_storage,new_energy_capacity,,0.0,MW
FI,hydrogen_storage,retired_capacity,,0.0,MW
FI,hydrogen_storage,retired_charge_capacity,,0.0,MW
FI,hydrogen_storage,retired_energy_capacity,,0.0,MW
FI,industry_baseload,demand,,56897999.99999999,MWh
FI,industry_baseload,demand_capture_price,,64.24649418518165,EUR/MWh
FI,industry_baseload,demand_capture_rate,,1.0000000000000004,
FI,industry_baseload,demand_curtail,,1.0,
FI,industry_flexload,demand,,8501999.9982,MWh
FI,industry_flexload,demand_capture_price,,50.3198074106692,EUR/MWh
FI,industry_flexload,demand_capture_rate,,0.7832304011115272,
FI,industry_flexload,demand_curtail,,0.9999999997882852,
FI,nuclear,capacity,,4254.421395,MW
FI,nuclear,capacity_factor,,0.9000000000000014,
FI,nuclear,capture_price,,63.71481964867297,EUR/MWh
FI,nuclear,capture_rate,,0.9917244583809324,
FI,nuclear,charge_capacity,,0.0,MW
FI,nuclear,costs,fixed_costs,0.0,EUR
FI,nuclear,costs,investment_costs,0.0,EUR
FI,nuclear,costs,variable_costs,0.0,EUR
FI,nuclear,curtail,,0.0,MWh
FI,nuclear,energy_capacity,,0.0,MW
FI,nuclear,generation,,33541858.278180003,MWh
FI,nuclear,new_capacity,,0.0,MW
FI,nuclear,new_charge_capacity,,0.0,MW
FI,nuclear,new_energy_capacity,,0.0,MW
FI,nuclear,retired_capacity,,0.0,MW
FI,nuclear,retired_charge_capacity,,0.0,MW
FI,nuclear,retired_energy_capacity,,0.0,MW
FI,nuclear_existing,capacity,,4394.0,MW
FI,nuclear_existing,capacity_factor,,0.9090503882420088,
FI,nuclear_existing,capture_price,,62.40153655355703,EUR/MWh
FI,nuclear_existing,capture_rate,,0.9712831391809996,
FI,nuclear_existing,charge_capacity,,0.0,MW
FI,nuclear_existing,costs,fixed_costs,0.0,EUR
FI,nuclear_existing,costs,investment_costs,0.0,EUR
FI,nuclear_existing,costs,variable_costs,0.0,EUR
FI,nuclear_existing,curtail,,0.0,MWh
FI,nuclear_existing,energy_capacity,,0.0,MW
FI,nuclear_existing,generation,,34990658.475994,MWh
FI,nuclear_existing,new_capacity,,0.0,MW
FI,nuclear_existing,new_charge_capacity,,0.0,MW
FI,nuclear_existing,new_energy_capacity,,0.0,MW
FI,nuclear_existing,retired_capacity,,0.0,MW
