zone,technology,measure,costs,value,unit
ES,gas_CC_CCS,curtail,,0.0,MWh
ES,gas_CC_CCS,energy_capacity,,0.0,MW
ES,gas_CC_CCS,generation,,63166568.049440265,MWh
ES,gas_CC_CCS,new_capacity,,0.0,MW
ES,gas_CC_CCS,new_charge_capacity,,0.0,MW
ES,gas_CC_CCS,new_energy_capacity,,0.0,MW
ES,gas_CC_CCS,retired_capacity,,0.0,MW
ES,gas_CC_CCS,retired_charge_capacity,,0.0,MW
ES,gas_CC_CCS,retired_energy_capacity,,0.0,MW
ES,gas_OC,capacity,,2660.909488,MW
ES,gas_OC,capacity_factor,,0.0231223869392781,
ES,gas_OC,capture_price,,304.7094041466401,EUR/MWh
ES,gas_OC,capture_rate,,5.910751511217905,
ES,gas_OC,charge_capacity,,0.0,MW
ES,gas_OC,costs,fixed_costs,0.0,EUR
ES,gas_OC,costs,investment_costs,0.0,EUR
ES,gas_OC,costs,variable_costs,142366815.46796173,EUR
ES,gas_OC,curtail,,0.0,MWh
ES,gas_OC,energy_capacity,,0.0,MW
ES,gas_OC,generation,,538972.8302173292,MWh
ES,gas_OC,new_capacity,,0.0,MW
ES,gas_OC,new_charge_capacity,,0.0,MW
ES,gas_OC,new_energy_capacity,,0.0,MW
ES,gas_OC,retired_capacity,,0.0,MW
ES,gas_OC,retired_charge_capacity,,0.0,MW
ES,gas_OC,retired_energy_capacity,,0.0,MW
ES,hydro,capacity,,8000.0,MW
ES,hydro,capacity_factor,,0.4504387472602738,
ES,hydro,capture_price,,52.75946457003651,EUR/MWh
ES,hydro,capture_rate,,1.0234278322053862,
ES,hydro,charge_capacity,,0.0,MW
ES,hydro,costs,fixed_costs,0.0,EUR
ES,hydro,costs,investment_costs,0.0,EUR
ES,hydro,costs,variable_costs,0.0,EUR
ES,hydro,curtail,,0.0,MWh
ES,hydro,energy_capacity,,0.0,MW
ES,hydro,generation,,31566747.408,MWh
ES,hydro,new_capacity,,0.0,MW
ES,hydro,new_charge_capacity,,0.0,MW
ES,hydro,new_energy_capacity,,0.0,MW
ES,hydro,retired_capacity,,0.0,MW
ES,hydro,retired_charge_capacity,,0.0,MW
ES,hydro,retired_energy_capacity,,0.0,MW
ES,hydro_pumped,capacity,,9500.0,MW
ES,hydro_pumped,capacity_factor,,0.0,
ES,hydro_pumped,capture_price,,77.04023881722861,EUR/MWh
ES,hydro_pumped,capture_rate,,1.4944261706946842,
ES,hydro_pumped,charge_capacity,,0.0,MW
ES,hydro_pumped,costs,fixed_costs,0.0,EUR
ES,hydro_pumped,costs,investment_costs,0.0,EUR
ES,hydro_pumped,costs,variable_costs,204470696.91581887,EUR
ES,hydro_pumped,curtail,,0.0,MWh
ES,hydro_pumped,demand,,25243295.91553322,MWh
ES,hydro_pumped,demand_capture_price,,11.003048735566493,EUR/MWh
ES,hydro_pumped,demand_capture_rate,,0.2134370848313413,
ES,hydro_pumped,demand_curtail,,inf,
ES,hydro_pumped,energy_capacity,,76000.0,MW
ES,hydro_pumped,generation,,20447069.69158191,MWh
ES,hydro_pumped,new_capacity,,0.0,MW
ES,hydro_pumped,new_charge_capacity,,0.0,MW
ES,hydro_pumped,new_energy_capacity,,0.0,MW
ES,hydro_pumped,retired_capacity,,0.0,MW
ES,hydro_pumped,retired_charge_capacity,,0.0,MW
ES,hydro_pumped,retired_energy_capacity,,0.0,MW
ES,ladder_load,demand,,8541000.0,MWh
ES,ladder_load,demand_capture_price,,51.55171953487433,EUR/MWh
ES,ladder_load,demand_capture_rate,,0.9999999999999998,
ES,ladder_load,demand_curtail,,1.0,
ES,solar,capacity,,119938.828,MW
ES,solar,capacity_factor,,0.1576883600474218,
ES,solar,capture_price,,14.814774300973273,EUR/MWh
ES,solar,capture_rate,,0.2873769184547023,
ES,solar,charge_capacity,,0.0,MW
ES,solar,costs,fixed_costs,0.0,EUR
ES,solar,costs,investment_costs,0.0,EUR
ES,solar,costs,variable_costs,0.0,EUR
ES,solar,curtail,,18820077.17702353,MWh
ES,solar,energy_capacity,,0.0,MW
ES,solar,generation,,165677504.13756844,MWh
ES,solar,new_capacity,,0.0,MW
ES,solar,new_charge_capacity,,0.0,MW
ES,solar,new_energy_capacity,,0.0,MW
ES,solar,retired_capacity,,0.0,MW
ES,solar,retired_charge_capacity,,0.0,MW
ES,solar,retired_energy_capacity,,0.0,MW
ES,solar_existing,capacity,,0.0,MW
ES,solar_existing,capacity_factor,,0.0,
ES,solar_existing,capture_price,,,EUR/MWh
ES,solar_existing,capture_rate,,,
ES,solar_existing,charge_capacity,,0.0,MW
ES,solar_existing,costs,fixed_costs,0.0,EUR
ES,solar_existing,costs,investment_costs,0.0,EUR
ES,solar_existing,costs,variable_costs,0.0,EUR
ES,solar_existing,curtail,,0.0,MWh
ES,solar_existing,energy_capacity,,0.0,MW
ES,solar_existing,generation,,0.0,MWh
ES,solar_existing,new_capacity,,0.0,MW
ES,solar_existing,new_charge_capacity,,0.0,MW
ES,solar_existing,new_energy_capacity,,0.0,MW
ES,solar_existing,retired_capacity,,0.0,MW
ES,solar_existing,retired_charge_capacity,,0.0,MW
ES,solar_existing,retired_energy_capacity,,0.0,MW
ES,wind_offshore,capacity,,1798.049629,MW
ES,wind_offshore,capacity_factor,,0.3125508670089864,
ES,wind_offshore,capture_price,,59.43649468488756,EUR/MWh
ES,wind_offshore,capture_rate,,1.152948829275796,
ES,wind_offshore,charge_capacity,,0.0,MW
ES,wind_offshore,costs,fixed_costs,0.0,EUR
ES,wind_offshore,costs,investment_costs,0.0,EUR
ES,wind_offshore,costs,variable_costs,0.0,EUR
ES,wind_offshore,curtail,,1793810.5561872085,MWh
ES,wind_offshore,energy_capacity,,0.0,MW
ES,wind_offshore,generation,,4922962.061309644,MWh
ES,wind_offshore,new_capacity,,0.0,MW
ES,wind_offshore,new_charge_capacity,,0.0,MW
ES,wind_offshore,new_energy_capacity,,0.0,MW
ES,wind_offshore,retired_capacity,,0.0,MW
ES,wind_offshore,retired_charge_capacity,,0.0,MW
ES,wind_offshore,retired_energy_capacity,,0.0,MW
ES,wind_offshore_existing,capacity,,1.0,MW
ES,wind_offshore_existing,capacity_factor,,0.2591777397260275,
ES,wind_offshore_existing,capture_price,,60.64986364844852,EUR/MWh
ES,wind_offshore_existing,capture_rate,,1.1764857544163847,
ES,wind_offshore_existing,charge_capacity,,0.0,MW
ES,wind_offshore_existing,costs,fixed_costs,0.0,EUR
ES,wind_offshore_existing,costs,investment_costs,0.0,EUR
ES,wind_offshore_existing,costs,variable_costs,0.0,EUR
ES,wind_offshore_existing,curtail,,1008.579,MWh
ES,wind_offshore_existing,energy_capacity,,0.0,MW
ES,wind_offshore_existing,generation,,2270.397,MWh
ES,wind_offshore_existing,new_capacity,,0.0,MW
ES,wind_offshore_existing,new_charge_capacity,,0.0,MW
ES,wind_offshore_existing,new_energy_capacity,,0.0,MW
ES,wind_offshore_existing,retired_capacity,,0.0,MW
ES,wind_offshore_existing,retired_charge_capacity,,0.0,MW
ES,wind_offshore_existing,retired_energy_capacity,,0.0,MW
ES,wind_onshore,capacity,,54141.0,MW
ES,wind_onshore,capacity_factor,,0.303353890540797,
ES,wind_onshore,capture_price,,47.79688745363429,EUR/MWh
ES,wind_onshore,capture_rate,,0.927163785900489,
ES,wind_onshore,charge_capacity,,0.0,MW
ES,wind_onshore,costs,fixed_costs,0.0,EUR
ES,wind_onshore,costs,investment_costs,0.0,EUR
ES,wind_onshore,costs,variable_costs,0.0,EUR
ES,wind_onshore,curtail,,24812924.18914096,MWh
ES,wind_onshore,energy_capacity,,0.0,MW
ES,wind_onshore,generation,,143873214.97285905,MWh
ES,wind_onshore,new_capacity,,0.0,MW
ES,wind_onshore,new_charge_capacity,,0.0,MW
ES,wind_onshore,new_energy_capacity,,0.0,MW
ES,wind_onshore,retired_capacity,,0.0,MW
ES,wind_onshore,retired_charge_capacity,,0.0,MW
ES,wind_onshore,retired_energy_capacity,,0.0,MW
ES,wind_onshore_existing,capacity,,459.0,MW
ES,wind_onshore_existing,capacity_factor,,0.1542066393358113,
ES,wind_onshore_existing,capture_price,,56.36053320649347,EUR/MWh
ES,wind_onshore_existing,capture_rate,,1.0932813437651872,
ES,wind_onshore_existing,charge_capacity,,0.0,MW
ES,wind_onshore_existing,costs,fixed_costs,0.0,EUR
ES,wind_onshore_existing,costs,investment_costs,0.0,EUR
ES,wind_onshore_existing,costs,variable_costs,0.0,EUR
ES,wind_onshore_existing,curtail,,299415.2652929954,MWh
ES,wind_onshore_existing,energy_capacity,,0.0,MW
ES,wind_onshore_existing,generation,,620040.2237070047,MWh
ES,wind_onshore_existing,new_capacity,,0.0,MW
ES,wind_onshore_existing,new_charge_capacity,,0.0,MW
ES,wind_onshore_existing,new_energy_capacity,,0.0,MW
ES,wind_onshore_existing,retired_capacity,,0.0,MW
ES,wind_onshore_existing,retired_charge_capacity,,0.0,MW
ES,wind_onshore_existing,retired_energy_capacity,,0.0,MW
ES,,net_export,,-13205965.32000523,MWh
ES,,prices,,51.55171953487434,EUR/MWh
ES,,zone_costs,import_costs,394876768.8920494,EUR
ES,,zone_costs,fixed_costs,0.0,EUR
ES,,zone_costs,investment_costs,0.0,EUR
ES,,zone_costs,variable_costs,5875813572.012254,EUR
ES,,zone_demand,,466973253.48786736,MWh
FI,EV_baseload,demand,,4499999.999999999,MWh
FI,EV_baseload,demand_capture_price,,67.19452202362947,EUR/MWh
FI,EV_baseload,demand_capture_rate,,1.0122556555272877,
FI,EV_baseload,demand_curtail,,1.0,
FI,EV_flexload,demand,,4500000.356907331,MWh
FI,EV_flexload,demand_capture_price,,52.93384785890612,EUR/MWh
FI,EV_flexload,demand_capture_rate,,0.7974249276623472,
FI,EV_flexload,demand_curtail,,1.0000000793127406,
FI,baseload,demand,,47993173.20326989,MWh
FI,baseload,demand_capture_price,,67.42952408271718,EUR/MWh
FI,baseload,demand_capture_rate,,1.01579585726112,
FI,baseload,demand_curtail,,0.9998577750681228,
FI,battery,capacity,,8800.0,MW
FI,battery,capacity_factor,,0.0,
FI,battery,capture_price,,99.63699134295388,EUR/MWh
FI,battery,capture_rate,,1.5009870589028214,
FI,battery,charge_capacity,,0.0,MW
FI,battery,costs,fixed_costs,0.0,EUR
FI,battery,costs,investment_costs,0.0,EUR
FI,battery,costs,variable_costs,77918735.18940064,EUR
FI,battery,curtail,,0.0,MWh
FI,battery,demand,,1923919.3873926064,MWh
FI,battery,demand_capture_price,,6.812197125698906,EUR/MWh
FI,battery,demand_capture_rate,,0.1026227266655833,
FI,battery,demand_curtail,,inf,
FI,battery,energy_capacity,,35200.0,MW
FI,battery,generation,,1558374.703788011,MWh
FI,battery,new_capacity,,0.0,MW
FI,battery,new_charge_capacity,,0.0,MW
FI,battery,new_energy_capacity,,0.0,MW
FI,battery,retired_capacity,,0.0,MW
FI,battery,retired_charge_capacity,,0.0,MW
FI,battery,retired_energy_capacity,,0.0,MW
FI,coal_hard,capacity,,0.0,MW
FI,coal_hard,capacity_factor,,0.0,
FI,coal_hard,capture_price,,,EUR/MWh
FI,coal_hard,capture_rate,,,
FI,coal_hard,charge_capacity,,0.0,MW
FI,coal_hard,costs,fixed_costs,0.0,EUR
FI,coal_hard,costs,investment_costs,0.0,EUR
FI,coal_hard,costs,variable_costs,0.0,EUR
FI,coal_hard,curtail,,0.0,MWh
FI,coal_hard,energy_capacity,,0.0,MW
FI,coal_hard,generation,,0.0,MWh
FI,coal_hard,new_capacity,,0.0,MW
FI,coal_hard,new_charge_capacity,,0.0,MW
FI,coal_hard,new_energy_capacity,,0.0,MW
FI,coal_hard,retired_capacity,,0.0,MW
FI,coal_hard,retired_charge_capacity,,0.0,MW
FI,coal_hard,retired_energy_capacity,,0.0,MW
FI,electrolyser_flexload,demand,,23000640.309368555,MWh
FI,electrolyser_flexload,demand_capture_price,,63.838784184033294,EUR/MWh
FI,electrolyser_flexload,demand_capture_rate,,0.961702954141844,
FI,electrolyser_flexload,demand_curtail,,0.9127238218003396,
FI,flexload,demand,,0.0,MWh
FI,flexload,demand_capture_price,,,EUR/MWh
FI,flexload,demand_capture_rate,,,
FI,flexload,demand_curtail,,,
FI,gas,capacity,,0.0,MW
FI,gas,capacity_factor,,0.0,
FI,gas,capture_price,,,EUR/MWh
FI,gas,capture_rate,,,
FI,gas,charge_capacity,,0.0,MW
FI,gas,costs,fixed_costs,0.0,EUR
FI,gas,costs,investment_costs,0.0,EUR
FI,gas,costs,variable_costs,0.0,EUR
FI,gas,curtail,,0.0,MWh
FI,gas,energy_capacity,,0.0,MW
FI,gas,generation,,0.0,MWh
FI,gas,new_capacity,,0.0,MW
FI,gas,new_charge_capacity,,0.0,MW
FI,gas,new_energy_capacity,,0.0,MW
FI,gas,retired_capacity,,0.0,MW
FI,gas,retired_charge_capacity,,0.0,MW
FI,gas,retired_energy_capacity,,0.0,MW
FI,gas_OC,capacity,,0.0,MW
FI,gas_OC,capacity_factor,,0.0,
FI,gas_OC,capture_price,,,EUR/MWh
FI,gas_OC,capture_rate,,,
FI,gas_OC,charge_capacity,,0.0,MW
FI,gas_OC,costs,fixed_costs,0.0,EUR
FI,gas_OC,costs,investment_costs,0.0,EUR
FI,gas_OC,costs,variable_costs,0.0,EUR
FI,gas_OC,curtail,,0.0,MWh
FI,gas_OC,energy_capacity,,0.0,MW
FI,gas_OC,generation,,0.0,MWh
FI,gas_OC,new_capacity,,0.0,MW
FI,gas_OC,new_charge_capacity,,0.0,MW
FI,gas_OC,new_energy_capacity,,0.0,MW
FI,gas_OC,retired_capacity,,0.0,MW
FI,gas_OC,retired_charge_capacity,,0.0,MW
FI,gas_OC,retired_energy_capacity,,0.0,MW
FI,hydro,capacity,,2400.0,MW
FI,hydro,capacity_factor,,0.6408794496575332,
FI,hydro,capture_price,,65.83820504139324,EUR/MWh
FI,hydro,capture_rate,,0.9918233420795703,
FI,hydro,charge_capacity,,0.0,MW
FI,hydro,costs,fixed_costs,0.0,EUR
FI,hydro,costs,investment_costs,0.0,EUR
FI,hydro,costs,variable_costs,0.0,EUR
FI,hydro,curtail,,0.0,MWh
FI,hydro,energy_capacity,,0.0,MW
FI,hydro,generation,,13473849.5496,MWh
FI,hydro,new_capacity,,0.0,MW
FI,hydro,new_charge_capacity,,0.0,MW
FI,hydro,new_energy_capacity,,0.0,MW
FI,hydro,retired_capacity,,0.0,MW
FI,hydro,retired_charge_capacity,,0.0,MW
FI,hydro,retired_energy_capacity,,0.0,MW
FI,hydrogen_storage,capacity,,0.0,MW
FI,hydrogen_storage,capacity_factor,,0.0,
FI,hydrogen_storage,capture_price,,,EUR/MWh
FI,hydrogen_storage,capture_rate,,,
FI,hydrogen_storage,charge_capacity,,0.0,MW
FI,hydrogen_storage,costs,fixed_costs,0.0,EUR
FI,hydrogen_storage,costs,investment_costs,0.0,EUR
FI,hydrogen_storage,costs,variable_costs,0.0,EUR
FI,hydrogen_storage,curtail,,0.0,MWh
FI,hydrogen_storage,demand,,0.0,MWh
FI,hydrogen_storage,demand_capture_price,,,EUR/MWh
FI,hydrogen_storage,demand_capture_rate,,,
FI,hydrogen_storage,demand_curtail,,,
FI,hydrogen_storage,energy_capacity,,0.0,MW
FI,hydrogen_storage,generation,,0.0,MWh
FI,hydrogen_storage,new_capacity,,0.0,MW
FI,hydrogen_storage,new_charge_capacity,,0.0,MW
FI,hydrogen_storage,new_energy_capacity,,0.0,MW
FI,hydrogen_storage,retired_capacity,,0.0,MW
FI,hydrogen_storage,retired_charge_capacity,,0.0,MW
FI,hydrogen_storage,retired_energy_capacity,,0.0,MW
FI,industry_baseload,demand,,56897999.99999999,MWh
FI,industry_baseload,demand_capture_price,,66.38097960403849,EUR/MWh
FI,industry_baseload,demand_capture_rate,,1.0000000000000002,
FI,industry_baseload,demand_curtail,,1.0,
FI,industry_flexload,demand,,8501999.9982,MWh
FI,industry_flexload,demand_capture_price,,54.14667044133908,EUR/MWh
FI,industry_flexload,demand_capture_rate,,0.8156955616552082,
FI,industry_flexload,demand_curtail,,0.9999999997882852,
FI,nuclear,capacity,,4254.421395,MW
FI,nuclear,capacity_factor,,0.9000000000000014,
FI,nuclear,capture_price,,66.78039089869871,EUR/MWh
FI,nuclear,capture_rate,,1.0060169539082238,
FI,nuclear,charge_capacity,,0.0,MW
FI,nuclear,costs,fixed_costs,0.0,EUR
FI,nuclear,costs,investment_costs,0.0,EUR
FI,nuclear,costs,variable_costs,0.0,EUR
FI,nuclear,curtail,,0.0,MWh
FI,nuclear,energy_capacity,,0.0,MW
FI,nuclear,generation,,33541858.278180003,MWh
FI,nuclear,new_capacity,,0.0,MW
FI,nuclear,new_charge_capacity,,0.0,MW
FI,nuclear,new_energy_capacity,,0.0,MW
FI,nuclear,retired_capacity,,0.0,MW
FI,nuclear,retired_charge_capacity,,0.0,MW
FI,nuclear,retired_energy_capacity,,0.0,MW
FI,nuclear_existing,capacity,,4394.0,MW
FI,nuclear_existing,capacity_factor,,0.9090503882420088,
FI,nuclear_existing,capture_price,,66.7532570781069,EUR/MWh
FI,nuclear_existing,capture_rate,,1.0056081949421214,
FI,nuclear_existing,charge_capacity,,0.0,MW
FI,nuclear_existing,costs,fixed_costs,0.0,EUR
FI,nuclear_existing,costs,investment_costs,0.0,EUR
FI,nuclear_existing,costs,variable_costs,0.0,EUR
FI,nuclear_existing,curtail,,0.0,MWh
FI,nuclear_existing,energy_capacity,,0.0,MW
FI,nuclear_existing,generation,,34990658.475994,MWh
FI,nuclear_existing,new_capacity,,0.0,MW
FI,nuclear_existing,new_charge_capacity,,0.0,MW
FI,nuclear_existing,new_energy_capacity,,0.0,MW
FI,nuclear_existing,retired_capacity,,0.0,MW
FI,nuclear_existing,retired_charge_capacity,,0.0,MW
FI,nuclear_existing,retired_energy_capacity,,0.0,MW
FI,solar,capacity,,606.671268,MW
FI,solar,capacity_factor,,0.1076375329543686,
FI,solar,capture_price,,59.30514858956112,EUR/MWh
FI,solar,capture_rate,,0.8934057457921745,
FI,solar,charge_capacity,,0.0,MW
FI,solar,costs,fixed_costs,0.0,EUR
FI,solar,costs,investment_costs,0.0,EUR
FI,solar,costs,variable_costs,0.0,EUR
FI,solar,curtail,,48130.39324838928,MWh
FI,solar,energy_capacity,,0.0,MW
FI,solar,generation,,572033.2437519308,MWh
FI,solar,new_capacity,,0.0,MW
FI,solar,new_charge_capacity,,0.0,MW
FI,solar,new_energy_capacity,,0.0,MW
FI,solar,retired_capacity,,0.0,MW
FI,solar,retired_charge_capacity,,0.0,MW
FI,solar,retired_energy_capacity,,0.0,MW
FI,solar_existing,capacity,,0.0,MW
FI,solar_existing,capacity_factor,,0.0,
FI,solar_existing,capture_price,,,EUR/MWh
FI,solar_existing,capture_rate,,,
FI,solar_existing,charge_capacity,,0.0,MW
FI,solar_existing,costs,fixed_costs,0.0,EUR
FI,solar_existing,costs,investment_costs,0.0,EUR
FI,solar_existing,costs,variable_costs,0.0,EUR
FI,solar_existing,curtail,,0.0,MWh
FI,solar_existing,energy_capacity,,0.0,MW
FI,solar_existing,generation,,0.0,MWh
FI,solar_existing,new_capacity,,0.0,MW
FI,solar_existing,new_charge_capacity,,0.0,MW
FI,solar_existing,new_energy_capacity,,0.0,MW
FI,solar_existing,retired_capacity,,0.0,MW
FI,solar_existing,retired_charge_capacity,,0.0,MW
FI,solar_existing,retired_energy_capacity,,0.0,MW
FI,thermal,capacity,,1692.861952,MW
FI,thermal,capacity_factor,,0.7756812090182664,
FI,thermal,capture_price,,66.08044287307959,EUR/MWh
FI,thermal,capture_rate,,0.9954725475165992,
FI,thermal,charge_capacity,,0.0,MW
FI,thermal,costs,fixed_costs,0.0,EUR
FI,thermal,costs,investment_costs,0.0,EUR
FI,thermal,costs,variable_costs,0.0,EUR
FI,thermal,curtail,,0.0,MWh
FI,thermal,energy_capacity,,0.0,MW
FI,thermal,generation,,11502941.761304608,MWh
FI,thermal,new_capacity,,0.0,MW
FI,thermal,new_charge_capacity,,0.0,MW
FI,thermal,new_energy_capacity,,0.0,MW
FI,thermal,retired_capacity,,0.0,MW
FI,thermal,retired_charge_capacity,,0.0,MW
FI,thermal,retired_energy_capacity,,0.0,MW
FI,wind_offshore,capacity,,0.0,MW
FI,wind_offshore,capacity_factor,,0.0,
FI,wind_offshore,capture_price,,,EUR/MWh
FI,wind_offshore,capture_rate,,,
FI,wind_offshore,charge_capacity,,0.0,MW
FI,wind_offshore,costs,fixed_costs,0.0,EUR
FI,wind_offshore,costs,investment_costs,0.0,EUR
FI,wind_offshore,costs,variable_costs,0.0,EUR
FI,wind_offshore,curtail,,0.0,MWh
FI,wind_offshore,energy_capacity,,0.0,MW
FI,wind_offshore,generation,,0.0,MWh
FI,wind_offshore,new_capacity,,0.0,MW
FI,wind_offshore,new_charge_capacity,,0.0,MW
FI,wind_offshore,new_energy_capacity,,0.0,MW
FI,wind_offshore,retired_capacity,,0.0,MW
FI,wind_offshore,retired_charge_capacity,,0.0,MW
FI,wind_offshore,retired_energy_capacity,,0.0,MW
FI,wind_offshore_existing,capacity,,0.0,MW
FI,wind_offshore_existing,capacity_factor,,0.0,
FI,wind_offshore_existing,capture_price,,,EUR/MWh
FI,wind_offshore_existing,capture_rate,,,
FI,wind_offshore_existing,charge_capacity,,0.0,MW
FI,wind_offshore_existing,costs,fixed_costs,0.0,EUR
FI,wind_offshore_existing,costs,investment_costs,0.0,EUR
FI,wind_offshore_existing,costs,variable_costs,0.0,EUR
FI,wind_offshore_existing,curtail,,0.0,MWh
FI,wind_offshore_existing,energy_capacity,,0.0,MW
FI,wind_offshore_existing,generation,,0.0,MWh
FI,wind_offshore_existing,new_capacity,,0.0,MW
FI,wind_offshore_existing,new_charge_capacity,,0.0,MW
FI,wind_offshore_existing,new_energy_capacity,,0.0,MW
FI,wind_offshore_existing,retired_capacity,,0.0,MW
FI,wind_offshore_existing,retired_charge_capacity,,0.0,MW
FI,wind_offshore_existing,retired_energy_capacity,,0.0,MW
FI,wind_onshore,capacity,,19184.42508,MW
FI,wind_onshore,capacity_factor,,0.3014504369546775,
FI,wind_onshore,capture_price,,45.20291723422578,EUR/MWh
FI,wind_onshore,capture_rate,,0.680961888538863,
FI,wind_onshore,charge_capacity,,0.0,MW
FI,wind_onshore,costs,fixed_costs,0.0,EUR
FI,wind_onshore,costs,investment_costs,0.0,EUR
FI,wind_onshore,costs,variable_costs,0.0,EUR
FI,wind_onshore,curtail,,3053709.970196271,MWh
FI,wind_onshore,energy_capacity,,0.0,MW
FI,wind_onshore,generation,,50660423.11027095,MWh
FI,wind_onshore,new_capacity,,0.0,MW
FI,wind_onshore,new_charge_capacity,,0.0,MW
FI,wind_onshore,new_energy_capacity,,0.0,MW
FI,wind_onshore,retired_capacity,,0.0,MW
FI,wind_onshore,retired_charge_capacity,,0.0,MW
FI,wind_onshore,retired_energy_capacity,,0.0,MW
FI,wind_onshore_existing,capacity,,1083.0,MW
FI,wind_onshore_existing,capacity_factor,,0.2085743176993848,
FI,wind_onshore_existing,capture_price,,51.429439622171294,EUR/MWh
FI,wind_onshore_existing,capture_rate,,0.7747616851837246,
FI,wind_onshore_existing,charge_capacity,,0.0,MW
FI,wind_onshore_existing,costs,fixed_costs,0.0,EUR
FI,wind_onshore_existing,costs,investment_costs,0.0,EUR
FI,wind_onshore_existing,costs,variable_costs,0.0,EUR
FI,wind_onshore_existing,curtail,,551996.8485725262,MWh
FI,wind_onshore_existing,energy_capacity,,0.0,MW
FI,wind_onshore_existing,generation,,1978761.2379594736,MWh
FI,wind_onshore_existing,new_capacity,,0.0,MW
FI,wind_onshore_existing,new_charge_capacity,,0.0,MW
FI,wind_onshore_existing,new_energy_capacity,,0.0,MW
FI,wind_onshore_existing,retired_capacity,,0.0,MW
FI,wind_onshore_existing,retired_charge_capacity,,0.0,MW
FI,wind_onshore_existing,retired_energy_capacity,,0.0,MW
FI,,net_export,,-1512203.803483584,MWh
FI,,prices,,66.38097960403847,EUR/MWh
FI,,zone_costs,import_costs,834470008.4926918,EUR
FI,,zone_costs,fixed_costs,0.0,EUR
FI,,zone_costs,investment_costs,0.0,EUR
FI,,zone_costs,variable_costs,77918735.18940064,EUR
FI,,zone_demand,,149523919.38739404,MWh
FR,EV_baseload,demand,,51049999.99999999,MWh
FR,EV_baseload,demand_capture_price,,47.64394587376809,EUR/MWh
FR,EV_baseload,demand_capture_rate,,1.0762849158143728,
FR,EV_baseload,demand_curtail,,1.0,
FR,EV_flexload,demand,,51050004.07266196,MWh
FR,EV_flexload,demand_capture_price,,21.51031972426569,EUR/MWh
FR,EV_flexload,demand_capture_rate,,0.4859218150173871,
FR,EV_flexload,demand_curtail,,1.0000000797779034,
FR,baseload,demand,,598789595.9977269,MWh
FR,baseload,demand_capture_price,,51.68560586034921,EUR/MWh
FR,baseload,demand_capture_rate,,1.1675867086997267,
FR,baseload,demand_curtail,,0.9996487412315976,
FR,battery,capacity,,32300.0,MW
FR,battery,capacity_factor,,0.0,
FR,battery,capture_price,,102.47643842565434,EUR/MWh
FR,battery,capture_rate,,2.3149603350682586,
FR,battery,charge_capacity,,0.0,MW
FR,battery,costs,fixed_costs,0.0,EUR
FR,battery,costs,investment_costs,0.0,EUR
FR,battery,costs,variable_costs,718722099.0417066,EUR
FR,battery,curtail,,0.0,MWh
FR,battery,demand,,17746224.667696472,MWh
FR,battery,demand_capture_price,,16.752611898790562,EUR/MWh
FR,battery,demand_capture_rate,,0.3784443785351536,
FR,battery,demand_curtail,,inf,
FR,battery,energy_capacity,,129200.0,MW
FR,battery,generation,,14374441.980834143,MWh
FR,battery,new_capacity,,0.0,MW
FR,battery,new_charge_capacity,,0.0,MW
FR,battery,new_energy_capacity,,0.0,MW
FR,battery,retired_capacity,,0.0,MW
FR,battery,retired_charge_capacity,,0.0,MW
FR,battery,retired_energy_capacity,,0.0,MW
FR,coal_hard,capacity,,0.0,MW
FR,coal_hard,capacity_factor,,0.0,
FR,coal_hard,capture_price,,,EUR/MWh
FR,coal_hard,capture_rate,,,
FR,coal_hard,charge_capacity,,0.0,MW
FR,coal_hard,costs,fixed_costs,0.0,EUR
FR,coal_hard,costs,investment_costs,0.0,EUR
FR,coal_hard,costs,variable_costs,0.0,EUR
FR,coal_hard,curtail,,0.0,MWh
FR,coal_hard,energy_capacity,,0.0,MW
FR,coal_hard,generation,,0.0,MWh
FR,coal_hard,new_capacity,,0.0,MW
FR,coal_hard,new_charge_capacity,,0.0,MW
FR,coal_hard,new_energy_capacity,,0.0,MW
FR,coal_hard,retired_capacity,,0.0,MW
FR,coal_hard,retired_charge_capacity,,0.0,MW
FR,coal_hard,retired_energy_capacity,,0.0,MW
FR,electrolyser_flexload,demand,,50457734.16129967,MWh
FR,electrolyser_flexload,demand_capture_price,,21.733768374931834,EUR/MWh
FR,electrolyser_flexload,demand_capture_rate,,0.4909695583929722,
FR,electrolyser_flexload,demand_curtail,,0.9520327200245224,
FR,flexload,demand,,0.0,MWh
FR,flexload,demand_capture_price,,,EUR/MWh
FR,flexload,demand_capture_rate,,,
FR,flexload,demand_curtail,,,
FR,gas_CC,capacity,,76.93035224,MW
FR,gas_CC,capacity_factor,,0.3136643835616306,
FR,gas_CC,capture_price,,89.07705326612584,EUR/MWh
FR,gas_CC,capture_rate,,2.0122659241855585,
FR,gas_CC,charge_capacity,,0.0,MW
FR,gas_CC,costs,fixed_costs,0.0,EUR
FR,gas_CC,costs,investment_costs,0.0,EUR
FR,gas_CC,costs,variable_costs,33395495.33834533,EUR
FR,gas_CC,curtail,,0.0,MWh
FR,gas_CC,energy_capacity,,0.0,MW
FR,gas_CC,generation,,211381.52884984805,MWh
FR,gas_CC,new_capacity,,0.0,MW
FR,gas_CC,new_charge_capacity,,0.0,MW
FR,gas_CC,new_energy_capacity,,0.0,MW
